,NewsID,Text,NewsCategory,BertEmotion,Text2Emotion,NewsSensitivity,NewsPolarity,NewsHandler,LoveCnt,FearCnt,JoyCnt,SadnessCnt,SurpriseCnt,AngerCnt
1004,1556415143650664448,us senate democracts approve bidens inflation reduction plan,politics,Love,Fear,0.0,Happy,AJEnglish,1,4,0,0,0,0
1005,1556414893019910145,libyan artist ahmed mahmoud draws portraits famous football players using his hands feet at same time,sport,Love,Sad,0.5625,Fear,AJEnglish,1,1,0,0,0,0
1006,1556560859354337280,owner friday put its latest chatbot test social media firm released codes model weights datasets model cards scientific community understand models potential limitations,tech,Love,Fear,0.5916666666666667,Fear,the_hindu,0,0,0,0,0,0
1007,1556558366369058816,sc orally observed that it is contrary law identify religious amp linguistic minority communities district wise bench remarked that minority status linguistic amp religious communities have be considered state wise reports,politics,Love,Fear,0.4166666666666667,Sad,the_hindu,0,0,0,0,0,0
1008,1556555831499440128,accusing jmm government helping islamasitation crime jharkhand mp calls presidents rule state click link latest updates shiv kumar pushpakar,politics,Sadness,Fear,0.9,Sad,the_hindu,0,0,0,0,0,0
1009,1556553309942603777,minister environment climate change siva v meyyanathan said 10 000 mini forests would come up this year industries including those under red amp orange categories even quarries would be roped plant these forests he said,business,Love,Fear,0.0,Fear,the_hindu,0,0,0,0,0,0
1010,1556550825316651008,last month formally commenced cooperation with based multilateral partnership combined maritime forces however modalities exact nature cooperation are being worked out according official sources reports,tech,Love,Fear,0.1722222222222222,Fear,the_hindu,1,0,0,0,0,0
1011,1556549123020578817,rt is back as dcp vartika chaturvedi second season critically acclaimed sho,entertainment,Love,Fear,0.26666666666666666,Fear,the_hindu,0,0,0,0,0,0
1012,1556548344977170435,rt liked netflixs heres opening up negotiating tightrope dark comedy film,entertainment,Love,Sad,0.6000000000000001,Sad,the_hindu,0,0,0,0,0,0
1013,1556548279327932416,following reports husbands or male members families taking oath instead elected women representatives newly formed panchayats state is coming out with advisory prevent repeat such instances,politics,Love,Sad,0.28863636363636364,Surprise,the_hindu,1,0,0,0,0,0
1014,1556545769192185858,ceasefire between militants took effect late sunday bid end nearly three days violence that killed dozens palestinians disrupted lives hundreds thousands israelis,business,Fear,Fear,0.3333333333333333,Surprise,the_hindu,0,0,0,0,0,0
1015,1556544689142104066,ysrcp mp v vijaysai reddy says vice president m venkaiah naidu i hail same district it has been proud moment see telugu person as chairperson click link latest updates,tech,Love,Fear,0.6749999999999999,Happy,the_hindu,0,0,0,0,0,0
1016,1556543269730979847,australian foreign minister august 8 called cooling tensions after accused her finger pointing her criticism chinas military exercises response u s house speaker visit,politics,Sadness,Fear,0.075,Sad,the_hindu,0,0,0,0,0,0
1017,1556540739739422720,first leftist president was sworn into office sunday promising fight inequality heralding turning point history country haunted by long war between government guerrilla groups,politics,Joy,Fear,0.45833333333333337,Surprise,the_hindu,0,0,0,0,0,0
1018,1556540172862459904,discussion electricity amendment bill 2022 underway cpi m leaders including adhir ranjan chowdhury oppose bill introduced house click link latest updates,tech,Sadness,Fear,0.9,Surprise,the_hindu,0,0,0,0,0,0
1019,1556538216798380032,secretary general august 8 urged countries with nuclear weapons stick their no first use commitment their atomic arsenals warning that nuclear arms race has returned amid growing international tension,politics,Love,Fear,0.27777777777777773,Fear,the_hindu,0,0,0,0,0,0
1020,1556535734349320193,banking cutting edge technology culture ministry has envisioned plan digitally map boundaries over 3 600 centrally protected monuments greater security checking encroachment through enhanced monitoring these sites,tech,Love,Fear,0.4125,Fear,the_hindu,2,0,0,0,0,0
1021,1556534434400198657,gives farewell chairman prime minister says country will continue benefit experience mr naidu public life click link latest updates,politics,Love,Fear,0.48333333333333334,Fear,the_hindu,2,0,1,2,0,0
1022,1556533181658144768,monday national investigation agency nia carried out searches at multiple places doda districts jammu against members banned jamaat e islami terror funding case officials said,politics,Sadness,Fear,0.0,Fear,the_hindu,0,0,0,0,0,0
1023,1556532639460384769,rt has inked pact acquire indias sanand based manufacturing plant 725 7 crore as it aims bol,business,Love,Sad,0.0,Sad,the_hindu,0,0,0,0,0,0
1024,1556532502935781377,rt production designer looks back designing set malayalam film that won him natio,entertainment,Love,Surprise,0.0,Surprise,the_hindu,0,0,0,0,0,0
1025,1556531137048092673,rt this interview filmmaker speaks about his upcoming film as well as his next film,entertainment,Love,Fear,0.0,Fear,the_hindu,0,0,0,0,0,0
1026,1556740539684380674,rt this indomitable commander her team medics risk their lives protect injured horrors ukraine wa,sport,Fear,Surprise,0.9,Surprise,AJEnglish,0,0,0,0,0,0
1027,1556736628940472321,greeces pm says he was unaware opposition politicians wiretap,politics,Joy,Fear,0.5,Surprise,AJEnglish,3,1,1,0,0,0
1028,1556732500071833601,rt stories you shouldnt miss today august 8,sport,Fear,Sad,0.0,Sad,AJEnglish,0,0,0,0,0,0
1029,1556728221407887361,agreement restoring irans 2015 nuclear deal with world powers could be near after another round negotiations led final text offered by eu,politics,Love,Fear,0.6,Fear,AJEnglish,4,5,0,1,0,0
1030,1556724427479564291,us has announced fresh round military financial aid ukraine as kyiv continues battle russian forces east south country,business,Love,Fear,0.2,Fear,AJEnglish,0,0,0,0,0,0
1031,1556722091726147586,rt truce has been implemented between israel palestinian islamic jihad israels three day bombardment gaza has,business,Love,Happy,0.0,Happy,AJEnglish,0,0,0,0,0,0
1032,1556718543353389057,his twitter podium bukele ceaselessly gleefully ridicules very concept human rights anyone who supports those rights by,politics,Love,Fear,0.26666666666666666,Fear,AJEnglish,1,2,0,1,0,0
1033,1556714030122897408,palestinian islamic jihad says no ceasefire if their high ranking members are not freed,politics,Love,Sad,0.5399999999999999,Happy,AJEnglish,0,0,0,0,0,0
1034,1556709857813839872,this celebration was way do something positive situation uncertainty kenya youth lead push peace eve elections,politics,Love,Fear,0.5454545454545454,Fear,AJEnglish,0,0,0,0,0,0
1035,1556705571751034884,lasting change will require ambitious action all us as well scientists urge global action after historic us climate bill,politics,Love,Fear,0.15833333333333333,Fear,AJEnglish,4,2,0,0,0,0
1036,1556701996459212800,rt she was dreaming going kindergarten what has she done wrong this innocent child grandfather 5 year old,politics,Love,Sad,0.6,Sad,AJEnglish,0,0,0,0,0,0
1037,1556695705187655680,i want get major league be like yuli gurriel young cuban baseball players dream us major leagues pictures,sport,Love,Fear,0.4666666666666666,Surprise,AJEnglish,4,2,0,0,0,0
1038,1556686733655277570,us court sentences ahmaud arberys killer travis mcmichael life prison,politics,Fear,Sad,0.0,Fear,AJEnglish,5,5,0,0,0,0
1039,1556679211867410433,rt i was saying my last prayers nine year old leen matar was her grandfathers house when it was hit by,entertainment,Joy,Angry,0.13333333333333333,Angry,AJEnglish,0,0,0,0,0,0
1040,1556675699045531653,israel hates palestinians being living proof that foundations zionism people without land settling land without people is mythical at best violent colonialist reality by,entertainment,Sadness,Sad,0.65,Fear,AJEnglish,0,0,0,0,0,0
1041,1556667803171700736,since 2008 israel has waged four wars gaza killing nearly 4 000 people one quarter them children here are names faces 15 children aged 18 under killed by israeli air attacks over past three days,business,Fear,Surprise,0.2625,Surprise,AJEnglish,0,0,0,0,0,0
1042,1556664133944213504,rt stuck limbo greece while waiting reunite with his family peyman fael afghan refugee turns music make se,tech,Love,Surprise,0.0,Surprise,AJEnglish,0,0,0,0,0,0
1043,1556656479091847169,its not been easy journey us but if god be us who can be against us who can be against gods elect sakaja johnson nairobi county senator,sport,Sadness,Fear,0.8666666666666667,Surprise,AJEnglish,0,0,0,0,0,0
1044,1556652702834143232,as russias war ukraine enters its 166th day we take look at main developments so far,business,Love,Sad,0.6666666666666666,Happy,AJEnglish,0,0,0,0,0,0
1045,1556649374352121856,former manchester united star ryan giggs goes trial assault,sport,Fear,Fear,0.0,Surprise,AJEnglish,3,3,0,1,0,0
1046,1556932519051890696,besides presidential election kenyans will also go polls vote governors members national assembly senators members county assembly read more live updates,politics,Love,Fear,0.5,Fear,AJEnglish,0,0,0,0,0,0
1047,1556926425009209344,ibrahim al nabulsi senior commander palestinian armed group al aqsa martyrs brigades has been killed raid by israeli forces occupied west bank,business,Fear,Sad,0.0,Surprise,AJEnglish,6,2,0,0,0,0
1048,1556921203507576832,president uhuru kenyatta arrived cast his vote with todays presidential election largely seen as referendum his 10 years leadership live updates,politics,Love,Surprise,0.4642857142857143,Surprise,AJEnglish,0,0,0,0,0,0
1049,1556916513885544449,kenya church leaders are supposed stay out party politics but during this weeks presidential election preachers prayers are playing role,politics,Love,Sad,0.0,Fear,AJEnglish,0,0,0,0,0,0
1050,1556914206196355073,i look forward our victorious day polls have opened kenyas election with william ruto one two top candidates running replace president kenyatta casting his vote live updates,politics,Love,Surprise,0.5,Fear,AJEnglish,0,0,0,0,0,0
1051,1556913351623680000,so how does kenyan election work our explainer tells you what you need know about countrys parties leaders key election issues read here,politics,Love,Fear,1.0,Sad,AJEnglish,0,0,0,0,0,0
1052,1556910546766675968,there are four candidates competing kenyas top position william ruto raila odinga george wajackoyah david mwaure ruto odinga are leading candidates become countrys fifth president live updates,sport,Love,Surprise,0.5,Surprise,AJEnglish,0,0,0,0,0,0
1053,1556906363112095746,kenyans head polls today select successor president uhuru kenyatta with top presidential candidates raila odinga william ruto pledging address countrys gaping inequality follow our live coverage,politics,Fear,Surprise,0.5,Fear,AJEnglish,6,2,0,2,0,0
1054,1556902599521013760,any resumption hostilities will only have devastating consequences un security council holds emergency meeting over gaza fighting,politics,Fear,Fear,1.0,Surprise,AJEnglish,0,0,0,0,0,0
1055,1556900253063958529,australias central bank launches digital currency pilot,business,Love,Fear,0.125,Surprise,AJEnglish,3,2,0,0,0,0
1056,1556888455707246592,we dont want keep going through this nine year old leen matar was her grandfathers house when it was hit by israeli air strike gaza wants end israels 15 year blockade,sport,Fear,Fear,0.15000000000000002,Surprise,AJEnglish,3,4,1,2,0,0
1057,1556875498738917376,kenyans head polls high stakes vote pick next leader,politics,Love,Surprise,0.26999999999999996,Fear,AJEnglish,2,2,1,1,0,0
1058,1556860368730955776,many dead missing as s koreas seoul deluged by record rain,sport,Fear,Fear,0.3166666666666667,Sad,AJEnglish,3,1,0,0,0,1
1059,1556856577935773697,economy political permutations at centre kenyan election,politics,Love,Fear,0.1,Fear,AJEnglish,0,1,0,0,0,0
1060,1556852849241366531,who is next fear spreads us muslim community amid killings,politics,Joy,Surprise,0.0,Surprise,AJEnglish,3,3,1,1,0,0
1061,1556848229760770050,rt god is telling me that raila will be president kenya church leaders are supposed stay out party politics but,politics,Love,Surprise,0.0,Surprise,AJEnglish,0,0,0,0,0,0
1062,1556847805817397248,what legal woes does former us president face,business,Fear,Surprise,0.1,Sad,AJEnglish,0,0,0,0,0,0
1063,1556847131541004288,colombias new president gustavo petro proposes ambitious tax reforms,business,Love,Fear,0.6022727272727273,Surprise,AJEnglish,2,1,0,0,0,0
1064,1556838992926081025,george wajackoyah spy turned law professor is seen as joker literally figuratively but he has cultivated small band followers ahead vote,entertainment,Love,Fear,0.4,Surprise,AJEnglish,0,0,0,0,0,0
1065,1556838406574964742,un security council holds emergency meeting over gaza fighting,politics,Joy,Fear,0.0,Surprise,AJEnglish,0,0,0,0,0,0
1066,1556729883853717509,rt olivia newton john star grease multi platinum selling singer dies aged 73,entertainment,Fear,Fear,0.4,Angry,BBCWorld,0,0,0,0,0,0
1067,1556724936277901312,israel gaza violence explained,sport,Fear,Fear,0.0,Surprise,BBCWorld,2,2,0,5,0,1
